spike_time,spike,lvp,lvp_phase,resp,resp_phase,plus_minus_id,prom,width,spike_x_level
11096.212399999999,1924248,59.544307708740234,3,1.7019826173782349,1,-1,14.539281026491023,13.0,-9.386098228781023
11096.698699999999,1933974,136.28099060058594,3,0.7838086485862732,1,-1,14.749601990085889,14.0,-9.120372452979609
11097.753399999998,1955068,86.42111206054688,3,0.7838086485862732,1,-1,13.877285170965115,14.0,-8.133156380914173
11097.852549999998,1957051,-1.6174005270004272,4,1.4556432962417603,1,-1,7.702609050696599,18.0,-4.909727228889411
11098.270949999998,1965419,80.57051849365234,3,0.8062031865119934,1,-1,13.303535516980833,14.0,-7.9406862137053
11098.785749999997,1975715,79.43234252929688,3,0.7838086485862732,1,-1,14.825263452500414,14.0,-9.178410471918996
11098.890749999999,1977815,-1.0183632373809814,4,1.4556432962417603,1,-1,7.061414108288403,25.0,-4.63365273564745
11099.301499999998,1986030,74.97949981689453,3,0.671836256980896,1,-1,15.248917351985678,15.0,-9.486448004663494
11099.409449999997,1988189,-1.6174005270004272,4,1.3884598016738892,1,-1,6.182159119786283,21.0,-3.459501592852873
11100.569149999998,2011383,120.70601654052734,1,11.197245597839355,2,-1,4.2286447339122,31.0,-2.453348931432574
11100.688199999999,2013764,145.7457733154297,2,12.988804817199707,2,-1,16.04729231449574,19.0,-9.954944959443417
11101.670049999999,2033401,139.09646606445312,2,7.479760646820068,3,-1,5.633841857061288,16.0,-2.94088680045076
11101.758699999998,2035174,148.64112854003906,2,6.315247058868408,3,-1,5.507619608429943,16.0,-3.0890455574824136
11102.400799999998,2048016,59.32466125488281,3,1.769166111946106,1,-1,15.865054128856583,14.0,-9.324026901294868
11103.431449999998,2068629,81.74862670898438,3,0.7166252136230469,1,-1,15.829853118803717,14.0,-9.346622277463606
11103.952799999997,2079056,75.89802551269531,3,0.7614141702651978,1,-1,14.916859753228767,15.0,-8.245374910501916
11104.471749999999,2089435,74.46033477783203,3,0.8062031865119934,1,-1,12.629937463166168,16.0,-7.6817118175274715
11104.567149999999,2091343,-1.9768229722976685,4,1.5004322528839111,1,-1,5.952980828234406,16.0,-3.495600225907757
11104.992549999999,2099851,68.35015869140625,3,0.7390196919441223,1,-1,14.286096695285835,14.0,-8.486769782997403
11105.510599999998,2110212,65.65448760986328,3,0.7166252136230469,1,-1,12.325244415850085,14.0,-7.538452602144629
11105.605999999998,2112120,-1.6972721815109253,4,1.5004322528839111,1,-1,4.918282581679391,20.0,-2.8936173406986216
11106.033799999997,2120676,59.604209899902344,3,1.2540929317474365,1,-1,12.591247886883792,12.0,-7.411821080350698
11107.834299999999,2156686,132.88644409179688,2,8.64427375793457,3,-1,4.53854509754118,21.0,-3.182646514828672
11108.613749999999,2172275,56.968448638916016,3,1.836349606513977,1,-1,16.28538745175894,15.0,-9.588402136524865
11109.118049999997,2182361,87.51934814453125,3,0.8509921431541443,1,-1,13.882587208266209,15.0,-8.331010518139157
11109.277649999998,2185553,0.47922995686531067,4,0.9629645943641663,1,-1,5.471589957242605,22.0,-3.4127656679127463
11110.158249999999,2203165,78.81333923339844,3,0.4926803410053253,1,-1,13.732692542132078,15.0,-8.313323125167951
11110.261549999997,2205231,-2.316277503967285,4,1.1421204805374146,1,-1,6.046788151715899,23.0,-3.3925148816407615
11110.677649999998,2213553,71.82456970214844,3,0.5822582840919495,1,-1,13.89649609382435,14.0,-8.2437266232665
11110.786999999998,2215740,-1.6773042678833008,4,1.2988818883895874,1,-1,6.363494469895212,23.0,-3.8723832711014152
11110.968649999999,2219373,133.72509765625,2,0.4702858328819275,1,-1,5.159018691043533,14.0,-3.06018757336615
11111.204749999999,2224095,53.17454528808594,3,0.6494417190551758,1,-1,11.990492482728744,13.0,-7.1352855644908955
11112.005199999998,2240104,134.82333374023438,2,0.44789135456085205,1,-1,4.987790250137052,15.0,-3.40245151639967
11113.101799999999,2262036,143.6890869140625,2,12.204997062683105,2,-1,13.946007214070448,18.0,-8.917341506097216
11113.595999999998,2271920,142.2513885498047,2,21.1851863861084,2,-1,4.719846228384553,22.0,-2.786086616796947
11113.952699999998,2279054,10.263505935668945,4,11.062878608703613,3,-1,5.93891328633456,15.0,-3.477221043918007
11114.046149999998,2280923,133.2059326171875,2,8.823430061340332,3,-1,5.447139663595027,21.0,-3.2140858086928286
11114.153699999999,2283074,145.3863525390625,2,6.987081527709961,3,-1,11.446161322436602,16.0,-6.871925972406166
11114.801799999997,2296036,41.13389587402344,3,2.1946613788604736,1,-1,13.039235607578405,13.0,-8.05268112319952
11115.297999999999,2305960,81.5090103149414,3,1.0749369859695435,1,-1,15.46331438792041,15.0,-9.43200571866539
11115.819049999998,2316381,75.13924407958984,3,0.6942307353019714,1,-1,14.79049816134071,15.0,-8.924222895476806
11116.334599999998,2326692,73.12248992919922,3,0.44789135456085205,1,-1,13.162450275860705,13.0,-7.774574751320367
11116.846649999998,2336933,76.03780364990234,3,0.4926803410053253,1,-1,12.190107739025319,14.0,-7.093493299856876
11117.360449999998,2347209,77.35568237304688,3,0.3359189033508301,1,-1,11.662578553883947,14.0,-6.628135191565152
11117.876949999998,2357539,74.8796615600586,3,0.4254968762397766,1,-1,12.090850505859489,16.0,-7.371441134618546
