time, rate
1153,11023.0704,4.0
1154,11023.0904,3.0
1155,11023.1104,3.0
1156,11023.1304,3.0
1157,11023.1504,3.0
1158,11023.1704,3.0
1159,11023.1904,3.0
1160,11023.2104,3.0
1161,11023.2304,3.0
1162,11023.2504,3.0
1163,11023.2704,3.0
1164,11023.2904,3.0
1165,11023.3104,3.0
1166,11023.3304,3.0
1167,11023.3504,3.0
1168,11023.3704,3.0
1169,11023.3904,3.0
1170,11023.4104,3.0
1171,11023.4304,3.0
1172,11023.4504,3.0
1173,11023.4704,3.0
1174,11023.4904,3.0
1175,11023.5104,3.0
1176,11023.5304,3.0
1177,11023.5504,3.0
1178,11023.5704,3.0
1179,11023.5904,3.0
1180,11023.6104,3.0
1181,11023.6304,3.0
1182,11023.6504,4.0
1183,11023.6704,4.0
1184,11023.6904,4.0
1185,11023.7104,4.0
1186,11023.7304,4.0
1187,11023.7504,4.0
1188,11023.7704,4.0
1189,11023.7904,4.0
1190,11023.8104,4.0
1191,11023.8304,3.0
1192,11023.8504,3.0
1193,11023.8704,3.0
1194,11023.8904,3.0
1195,11023.9104,3.0
1196,11023.9304,3.0
1197,11023.9504,3.0
1198,11023.9704,3.0
1199,11023.9904,3.0
1200,11024.0104,3.0
1201,11024.0304,4.0
1202,11024.0504,4.0
1203,11024.0704,4.0
1204,11024.0904,4.0
1205,11024.1104,4.0
1206,11024.1304,4.0
1207,11024.1504,4.0
1208,11024.1704,4.0
1209,11024.1904,4.0
1210,11024.2104,4.0
1211,11024.2304,4.0
1212,11024.2504,4.0
1213,11024.2704,4.0
1214,11024.2904,4.0
1215,11024.3104,4.0
1216,11024.3304,4.0
1217,11024.3504,4.0
1218,11024.3704,4.0
1219,11024.3904,4.0
1220,11024.4104,4.0
1221,11024.4304,3.0
1222,11024.4504,3.0
1223,11024.4704,3.0
1224,11024.4904,3.0
1225,11024.5104,3.0
1226,11024.5304,3.0
1227,11024.5504,3.0
1228,11024.5704,3.0
1229,11024.5904,3.0
1230,11024.6104,3.0
1231,11024.6304,3.0
1232,11024.6504,3.0
1233,11024.6704,2.0
1234,11024.6904,2.0
1235,11024.7104,2.0
1236,11024.7304,2.0
1237,11024.7504,2.0
1238,11024.7704,2.0
1239,11024.7904,2.0
1240,11024.8104,2.0
1241,11024.8304,2.0
1242,11024.8504,2.0
1243,11024.8704,2.0
1244,11024.8904,2.0
1245,11024.9104,2.0
1246,11024.9304,2.0
1247,11024.9504,2.0
1248,11024.9704,2.0
1249,11024.9904,2.0
1250,11025.0104,2.0
1251,11025.0304,2.0
1252,11025.0504,2.0
1253,11025.0704,2.0
1254,11025.0904,2.0
1255,11025.1104,2.0
1256,11025.1304,2.0
1257,11025.1504,2.0
1258,11025.1704,2.0
1259,11025.1904,3.0
1260,11025.2104,3.0
1261,11025.2304,3.0
1262,11025.2504,3.0
1263,11025.2704,3.0
1264,11025.2904,3.0
1265,11025.3104,3.0
1266,11025.3304,3.0
1267,11025.3504,3.0
1268,11025.3704,3.0
1269,11025.3904,3.0
1270,11025.4104,3.0
1271,11025.4304,3.0
1272,11025.4504,4.0
1273,11025.4704,4.0
1274,11025.4904,4.0
1275,11025.5104,4.0
1276,11025.5304,4.0
1277,11025.5504,4.0
1278,11025.5704,4.0
1279,11025.5904,4.0
1280,11025.6104,4.0
1281,11025.6304,4.0
1282,11025.6504,3.0
1283,11025.6704,3.0
1284,11025.6904,3.0
1285,11025.7104,3.0
1286,11025.7304,3.0
1287,11025.7504,3.0
1288,11025.7704,3.0
1289,11025.7904,3.0
1290,11025.8104,3.0
1291,11025.8304,3.0
1292,11025.8504,3.0
1293,11025.8704,3.0
1294,11025.8904,3.0
1295,11025.9104,3.0
1296,11025.9304,3.0
1297,11025.9504,3.0
1298,11025.9704,3.0
1299,11025.9904,3.0
1300,11026.0104,3.0
1301,11026.0304,2.0
1302,11026.0504,2.0
1303,11026.0704,2.0
1304,11026.0904,3.0
1305,11026.1104,3.0
1306,11026.1304,3.0
1307,11026.1504,3.0
1308,11026.1704,3.0
1309,11026.1904,3.0
1310,11026.2104,3.0
1311,11026.2304,3.0
1312,11026.2504,3.0
1313,11026.2704,3.0
1314,11026.2904,3.0
1315,11026.3104,3.0
1316,11026.3304,3.0
1317,11026.3504,3.0
1318,11026.3704,3.0
1319,11026.3904,3.0
1320,11026.4104,3.0
1321,11026.4304,3.0
1322,11026.4504,3.0
1323,11026.4704,3.0
1324,11026.4904,3.0
1325,11026.5104,3.0
1326,11026.5304,3.0
1327,11026.5504,4.0
1328,11026.5704,4.0
1329,11026.5904,4.0
1330,11026.6104,4.0
1331,11026.6304,4.0
1332,11026.6504,4.0
1333,11026.6704,4.0
1334,11026.6904,4.0
1335,11026.7104,4.0
1336,11026.7304,4.0
1337,11026.7504,4.0
1338,11026.7704,4.0
1339,11026.7904,4.0
1340,11026.8104,4.0
1341,11026.8304,4.0
1342,11026.8504,4.0
1343,11026.8704,4.0
1344,11026.8904,4.0
1345,11026.9104,4.0
1346,11026.9304,4.0
1347,11026.9504,4.0
1348,11026.9704,4.0
1349,11026.9904,4.0
1350,11027.0104,4.0
1351,11027.0304,4.0
1352,11027.0504,4.0
1353,11027.0704,4.0
1354,11027.0904,4.0
1355,11027.1104,4.0
1356,11027.1304,4.0
1357,11027.1504,4.0
1358,11027.1704,4.0
1359,11027.1904,3.0
1360,11027.2104,3.0
1361,11027.2304,3.0
1362,11027.2504,3.0
1363,11027.2704,3.0
1364,11027.2904,3.0
1365,11027.3104,3.0
1366,11027.3304,3.0
1367,11027.3504,3.0
1368,11027.3704,4.0
1369,11027.3904,4.0
1370,11027.4104,4.0
1371,11027.4304,4.0
1372,11027.4504,3.0
1373,11027.4704,3.0
1374,11027.4904,3.0
1375,11027.5104,3.0
1376,11027.5304,3.0
1377,11027.5504,3.0
1378,11027.5704,3.0
1379,11027.5904,3.0
1380,11027.6104,4.0
1381,11027.6304,4.0
1382,11027.6504,4.0
1383,11027.6704,4.0
1384,11027.6904,4.0
1385,11027.7104,4.0
1386,11027.7304,4.0
1387,11027.7504,4.0
1388,11027.7704,4.0
1389,11027.7904,4.0
1390,11027.8104,4.0
1391,11027.8304,4.0
1392,11027.8504,4.0
1393,11027.8704,4.0
1394,11027.8904,4.0
1395,11027.9104,4.0
1396,11027.9304,4.0
1397,11027.9504,4.0
1398,11027.9704,4.0
1399,11027.9904,4.0
1400,11028.0104,4.0
1401,11028.0304,4.0
1402,11028.0504,4.0
1403,11028.0704,4.0
1404,11028.0904,3.0
1405,11028.1104,3.0
1406,11028.1304,3.0
1407,11028.1504,3.0
1408,11028.1704,3.0
1409,11028.1904,3.0
1410,11028.2104,3.0
1411,11028.2304,3.0
1412,11028.2504,3.0
1413,11028.2704,3.0
1414,11028.2904,3.0
1415,11028.3104,3.0
1416,11028.3304,3.0
1417,11028.3504,3.0
1418,11028.3704,3.0
1419,11028.3904,3.0
1420,11028.4104,4.0
1421,11028.4304,4.0
1422,11028.4504,4.0
1423,11028.4704,4.0
1424,11028.4904,4.0
1425,11028.5104,4.0
1426,11028.5304,4.0
1427,11028.5504,3.0
1428,11028.5704,3.0
1429,11028.5904,3.0
1430,11028.6104,3.0
1431,11028.6304,3.0
1432,11028.6504,3.0
1433,11028.6704,3.0
1434,11028.6904,3.0
1435,11028.7104,3.0
1436,11028.7304,3.0
1437,11028.7504,3.0
1438,11028.7704,3.0
1439,11028.7904,4.0
1440,11028.8104,4.0
1441,11028.8304,4.0
1442,11028.8504,4.0
1443,11028.8704,4.0
1444,11028.8904,4.0
1445,11028.9104,4.0
1446,11028.9304,4.0
1447,11028.9504,4.0
1448,11028.9704,4.0
1449,11028.9904,5.0
1450,11029.0104,5.0
1451,11029.0304,5.0
1452,11029.0504,5.0
1453,11029.0704,5.0
1454,11029.0904,5.0
1455,11029.1104,5.0
1456,11029.1304,5.0
1457,11029.1504,6.0
1458,11029.1704,6.0
1459,11029.1904,6.0
1460,11029.2104,6.0
1461,11029.2304,6.0
1462,11029.2504,6.0
1463,11029.2704,6.0
1464,11029.2904,6.0
1465,11029.3104,6.0
1466,11029.3304,6.0
1467,11029.3504,6.0
1468,11029.3704,6.0
1469,11029.3904,6.0
1470,11029.4104,6.0
1471,11029.4304,6.0
1472,11029.4504,6.0
1473,11029.4704,6.0
1474,11029.4904,6.0
1475,11029.5104,6.0
1476,11029.5304,6.0
1477,11029.5504,6.0
1478,11029.5704,6.0
1479,11029.5904,6.0
1480,11029.6104,5.0
1481,11029.6304,5.0
1482,11029.6504,5.0
1483,11029.6704,5.0
1484,11029.6904,5.0
1485,11029.7104,5.0
1486,11029.7304,5.0
1487,11029.7504,5.0
1488,11029.7704,5.0
1489,11029.7904,5.0
1490,11029.8104,5.0
1491,11029.8304,5.0
1492,11029.8504,5.0
1493,11029.8704,5.0
1494,11029.8904,5.0
1495,11029.9104,5.0
1496,11029.9304,5.0
1497,11029.9504,5.0
1498,11029.9704,5.0
1499,11029.9904,5.0
1500,11030.0104,5.0
1501,11030.0304,5.0
1502,11030.0504,5.0
1503,11030.0704,5.0
1504,11030.0904,5.0
1505,11030.1104,5.0
1506,11030.1304,5.0
1507,11030.1504,5.0
1508,11030.1704,5.0
1509,11030.1904,5.0
1510,11030.2104,6.0
1511,11030.2304,6.0
1512,11030.2504,6.0
1513,11030.2704,6.0
1514,11030.2904,6.0
1515,11030.3104,6.0
1516,11030.3304,6.0
1517,11030.3504,6.0
1518,11030.3704,6.0
1519,11030.3904,6.0
1520,11030.4104,5.0
1521,11030.4304,5.0
1522,11030.4504,5.0
1523,11030.4704,5.0
1524,11030.4904,5.0
1525,11030.5104,5.0
1526,11030.5304,6.0
1527,11030.5504,6.0
1528,11030.5704,6.0
1529,11030.5904,6.0
1530,11030.6104,6.0
1531,11030.6304,6.0
1532,11030.6504,6.0
1533,11030.6704,6.0
1534,11030.6904,6.0
1535,11030.7104,6.0
1536,11030.7304,6.0
1537,11030.7504,6.0
1538,11030.7704,7.0
1539,11030.7904,6.0
1540,11030.8104,6.0
1541,11030.8304,6.0
1542,11030.8504,6.0
1543,11030.8704,6.0
1544,11030.8904,6.0
1545,11030.9104,6.0
1546,11030.9304,6.0
1547,11030.9504,6.0
1548,11030.9704,6.0
1549,11030.9904,5.0
1550,11031.0104,5.0
1551,11031.0304,5.0
1552,11031.0504,5.0
1553,11031.0704,5.0
1554,11031.0904,5.0
1555,11031.1104,5.0
1556,11031.1304,5.0
1557,11031.1504,4.0
1558,11031.1704,4.0
1559,11031.1904,4.0
1560,11031.2104,4.0
1561,11031.2304,4.0
1562,11031.2504,4.0
1563,11031.2704,4.0
1564,11031.2904,4.0
1565,11031.3104,4.0
1566,11031.3304,4.0
1567,11031.3504,4.0
1568,11031.3704,3.0
1569,11031.3904,3.0
1570,11031.4104,3.0
1571,11031.4304,3.0
1572,11031.4504,3.0
1573,11031.4704,3.0
1574,11031.4904,3.0
1575,11031.5104,3.0
1576,11031.5304,3.0
1577,11031.5504,3.0
1578,11031.5704,3.0
1579,11031.5904,3.0
1580,11031.6104,3.0
1581,11031.6304,3.0
1582,11031.6504,3.0
1583,11031.6704,3.0
1584,11031.6904,3.0
1585,11031.7104,3.0
1586,11031.7304,3.0
1587,11031.7504,3.0
1588,11031.7704,3.0
1589,11031.7904,3.0
1590,11031.8104,3.0
1591,11031.8304,3.0
1592,11031.8504,3.0
1593,11031.8704,3.0
1594,11031.8904,3.0
1595,11031.9104,3.0
1596,11031.9304,3.0
1597,11031.9504,3.0
1598,11031.9704,3.0
1599,11031.9904,3.0
1600,11032.0104,3.0
1601,11032.0304,3.0
1602,11032.0504,3.0
1603,11032.0704,3.0
1604,11032.0904,3.0
1605,11032.1104,3.0
1606,11032.1304,3.0
1607,11032.1504,3.0
1608,11032.1704,4.0
1609,11032.1904,4.0
1610,11032.2104,3.0
1611,11032.2304,3.0
1612,11032.2504,3.0
1613,11032.2704,3.0
1614,11032.2904,3.0
1615,11032.3104,3.0
1616,11032.3304,3.0
1617,11032.3504,3.0
1618,11032.3704,3.0
1619,11032.3904,3.0
1620,11032.4104,3.0
1621,11032.4304,3.0
1622,11032.4504,3.0
1623,11032.4704,3.0
1624,11032.4904,3.0
1625,11032.5104,3.0
1626,11032.5304,2.0
1627,11032.5504,2.0
1628,11032.5704,2.0
1629,11032.5904,2.0
1630,11032.6104,2.0
1631,11032.6304,2.0
1632,11032.6504,2.0
1633,11032.6704,2.0
1634,11032.6904,2.0
1635,11032.7104,2.0
1636,11032.7304,2.0
1637,11032.7504,2.0
1638,11032.7704,1.0
1639,11032.7904,1.0
1640,11032.8104,1.0
1641,11032.8304,1.0
1642,11032.8504,1.0
1643,11032.8704,1.0
1644,11032.8904,1.0
1645,11032.9104,1.0
1646,11032.9304,2.0
1647,11032.9504,2.0
1648,11032.9704,2.0
1649,11032.9904,2.0
1650,11033.0104,2.0
1651,11033.0304,2.0
1652,11033.0504,2.0
1653,11033.0704,2.0
1654,11033.0904,2.0
1655,11033.1104,2.0
1656,11033.1304,2.0
1657,11033.1504,2.0
1658,11033.1704,2.0
1659,11033.1904,2.0
1660,11033.2104,2.0
1661,11033.2304,2.0
1662,11033.2504,2.0
1663,11033.2704,2.0
1664,11033.2904,3.0
1665,11033.3104,3.0
1666,11033.3304,3.0
1667,11033.3504,3.0
1668,11033.3704,3.0
1669,11033.3904,3.0
1670,11033.4104,4.0
1671,11033.4304,4.0
1672,11033.4504,4.0
1673,11033.4704,4.0
1674,11033.4904,4.0
1675,11033.5104,4.0
1676,11033.5304,4.0
1677,11033.5504,4.0
1678,11033.5704,4.0
1679,11033.5904,4.0
1680,11033.6104,4.0
1681,11033.6304,4.0
1682,11033.6504,4.0
1683,11033.6704,4.0
1684,11033.6904,4.0
1685,11033.7104,4.0
1686,11033.7304,4.0
1687,11033.7504,4.0
1688,11033.7704,4.0
1689,11033.7904,4.0
1690,11033.8104,4.0
1691,11033.8304,4.0
1692,11033.8504,4.0
1693,11033.8704,4.0
1694,11033.8904,4.0
1695,11033.9104,4.0
1696,11033.9304,4.0
1697,11033.9504,4.0
1698,11033.9704,4.0
1699,11033.9904,4.0
1700,11034.0104,4.0
1701,11034.0304,4.0
1702,11034.0504,5.0
1703,11034.0704,5.0
1704,11034.0904,6.0
1705,11034.1104,6.0
1706,11034.1304,6.0
1707,11034.1504,6.0
1708,11034.1704,5.0
1709,11034.1904,6.0
1710,11034.2104,6.0
1711,11034.2304,6.0
1712,11034.2504,6.0
1713,11034.2704,6.0
1714,11034.2904,6.0
1715,11034.3104,6.0
1716,11034.3304,6.0
1717,11034.3504,6.0
1718,11034.3704,6.0
1719,11034.3904,6.0
1720,11034.4104,6.0
1721,11034.4304,6.0
1722,11034.4504,6.0
1723,11034.4704,6.0
1724,11034.4904,6.0
1725,11034.5104,6.0
1726,11034.5304,6.0
1727,11034.5504,6.0
1728,11034.5704,6.0
1729,11034.5904,6.0
1730,11034.6104,6.0
1731,11034.6304,6.0
1732,11034.6504,6.0
1733,11034.6704,6.0
1734,11034.6904,6.0
1735,11034.7104,6.0
1736,11034.7304,6.0
1737,11034.7504,6.0
1738,11034.7704,6.0
1739,11034.7904,6.0
1740,11034.8104,6.0
1741,11034.8304,6.0
1742,11034.8504,6.0
1743,11034.8704,6.0
1744,11034.8904,6.0
1745,11034.9104,7.0
1746,11034.9304,6.0
1747,11034.9504,6.0
1748,11034.9704,6.0
1749,11034.9904,6.0
1750,11035.0104,6.0
1751,11035.0304,6.0
1752,11035.0504,6.0
1753,11035.0704,6.0
1754,11035.0904,6.0
1755,11035.1104,6.0
1756,11035.1304,6.0
1757,11035.1504,6.0
1758,11035.1704,7.0
1759,11035.1904,7.0
1760,11035.2104,7.0
1761,11035.2304,8.0
1762,11035.2504,8.0
1763,11035.2704,8.0
1764,11035.2904,7.0
1765,11035.3104,7.0
1766,11035.3304,7.0
1767,11035.3504,7.0
1768,11035.3704,7.0
1769,11035.3904,7.0
1770,11035.4104,6.0
1771,11035.4304,6.0
1772,11035.4504,6.0
1773,11035.4704,6.0
1774,11035.4904,6.0
1775,11035.5104,6.0
1776,11035.5304,6.0
1777,11035.5504,6.0
1778,11035.5704,6.0
1779,11035.5904,6.0
1780,11035.6104,6.0
1781,11035.6304,6.0
1782,11035.6504,6.0
1783,11035.6704,6.0
1784,11035.6904,6.0
1785,11035.7104,6.0
1786,11035.7304,6.0
1787,11035.7504,6.0
1788,11035.7704,6.0
1789,11035.7904,6.0
1790,11035.8104,6.0
1791,11035.8304,6.0
1792,11035.8504,6.0
1793,11035.8704,6.0
1794,11035.8904,6.0
1795,11035.9104,6.0
1796,11035.9304,6.0
1797,11035.9504,6.0
1798,11035.9704,6.0
1799,11035.9904,6.0
1800,11036.0104,6.0
1801,11036.0304,6.0
1802,11036.0504,5.0
1803,11036.0704,5.0
1804,11036.0904,4.0
1805,11036.1104,5.0
1806,11036.1304,5.0
1807,11036.1504,5.0
1808,11036.1704,5.0
1809,11036.1904,4.0
1810,11036.2104,4.0
1811,11036.2304,4.0
1812,11036.2504,4.0
1813,11036.2704,5.0
1814,11036.2904,5.0
1815,11036.3104,5.0
1816,11036.3304,5.0
1817,11036.3504,5.0
1818,11036.3704,5.0
1819,11036.3904,5.0
1820,11036.4104,5.0
1821,11036.4304,5.0
1822,11036.4504,5.0
1823,11036.4704,5.0
1824,11036.4904,5.0
1825,11036.5104,5.0
1826,11036.5304,5.0
1827,11036.5504,5.0
1828,11036.5704,5.0
1829,11036.5904,5.0
1830,11036.6104,5.0
1831,11036.6304,5.0
1832,11036.6504,5.0
1833,11036.6704,5.0
1834,11036.6904,5.0
1835,11036.7104,5.0
1836,11036.7304,5.0
1837,11036.7504,5.0
1838,11036.7704,5.0
1839,11036.7904,5.0
1840,11036.8104,5.0
1841,11036.8304,5.0
1842,11036.8504,5.0
1843,11036.8704,5.0
1844,11036.8904,5.0
1845,11036.9104,4.0
1846,11036.9304,4.0
1847,11036.9504,4.0
1848,11036.9704,4.0
1849,11036.9904,4.0
1850,11037.0104,4.0
1851,11037.0304,4.0
1852,11037.0504,4.0
1853,11037.0704,4.0
1854,11037.0904,4.0
1855,11037.1104,4.0
1856,11037.1304,4.0
1857,11037.1504,4.0
1858,11037.1704,3.0
1859,11037.1904,3.0
1860,11037.2104,3.0
1861,11037.2304,2.0
1862,11037.2504,2.0
1863,11037.2704,2.0
1864,11037.2904,2.0
1865,11037.3104,2.0
1866,11037.3304,2.0
1867,11037.3504,2.0
1868,11037.3704,2.0
1869,11037.3904,2.0
1870,11037.4104,2.0
1871,11037.4304,2.0
1872,11037.4504,2.0
1873,11037.4704,3.0
1874,11037.4904,3.0
1875,11037.5104,3.0
1876,11037.5304,3.0
1877,11037.5504,3.0
1878,11037.5704,4.0
1879,11037.5904,4.0
1880,11037.6104,4.0
1881,11037.6304,4.0
1882,11037.6504,4.0
1883,11037.6704,4.0
1884,11037.6904,4.0
1885,11037.7104,4.0
1886,11037.7304,5.0
1887,11037.7504,5.0
1888,11037.7704,6.0
1889,11037.7904,6.0
1890,11037.8104,6.0
1891,11037.8304,6.0
1892,11037.8504,6.0
1893,11037.8704,6.0
1894,11037.8904,6.0
1895,11037.9104,6.0
1896,11037.9304,6.0
1897,11037.9504,6.0
1898,11037.9704,6.0
1899,11037.9904,6.0
1900,11038.0104,6.0
1901,11038.0304,6.0
1902,11038.0504,6.0
1903,11038.0704,6.0
1904,11038.0904,6.0
1905,11038.1104,5.0
1906,11038.1304,5.0
1907,11038.1504,5.0
1908,11038.1704,5.0
1909,11038.1904,5.0
1910,11038.2104,5.0
1911,11038.2304,5.0
1912,11038.2504,5.0
1913,11038.2704,4.0
1914,11038.2904,5.0
1915,11038.3104,5.0
1916,11038.3304,5.0
1917,11038.3504,5.0
1918,11038.3704,5.0
1919,11038.3904,5.0
1920,11038.4104,5.0
1921,11038.4304,5.0
1922,11038.4504,5.0
1923,11038.4704,5.0
1924,11038.4904,5.0
1925,11038.5104,5.0
1926,11038.5304,5.0
1927,11038.5504,5.0
1928,11038.5704,5.0
1929,11038.5904,5.0
1930,11038.6104,5.0
1931,11038.6304,5.0
1932,11038.6504,5.0
1933,11038.6704,5.0
1934,11038.6904,5.0
1935,11038.7104,5.0
1936,11038.7304,5.0
1937,11038.7504,5.0
1938,11038.7704,5.0
1939,11038.7904,5.0
1940,11038.8104,5.0
1941,11038.8304,5.0
1942,11038.8504,6.0
1943,11038.8704,6.0
1944,11038.8904,7.0
1945,11038.9104,7.0
1946,11038.9304,7.0
1947,11038.9504,7.0
1948,11038.9704,7.0
1949,11038.9904,7.0
1950,11039.0104,7.0
1951,11039.0304,7.0
1952,11039.0504,7.0
1953,11039.0704,7.0
1954,11039.0904,7.0
1955,11039.1104,7.0
1956,11039.1304,7.0
1957,11039.1504,7.0
1958,11039.1704,7.0
1959,11039.1904,7.0
1960,11039.2104,7.0
1961,11039.2304,7.0
1962,11039.2504,7.0
1963,11039.2704,7.0
1964,11039.2904,7.0
1965,11039.3104,7.0
1966,11039.3304,7.0
1967,11039.3504,7.0
1968,11039.3704,7.0
1969,11039.3904,7.0
1970,11039.4104,7.0
1971,11039.4304,7.0
1972,11039.4504,8.0
1973,11039.4704,7.0
1974,11039.4904,7.0
1975,11039.5104,7.0
1976,11039.5304,7.0
1977,11039.5504,7.0
1978,11039.5704,6.0
1979,11039.5904,6.0
1980,11039.6104,6.0
1981,11039.6304,6.0
1982,11039.6504,6.0
1983,11039.6704,6.0
1984,11039.6904,6.0
1985,11039.7104,6.0
1986,11039.7304,5.0
1987,11039.7504,5.0
1988,11039.7704,4.0
1989,11039.7904,4.0
1990,11039.8104,4.0
1991,11039.8304,4.0
1992,11039.8504,4.0
1993,11039.8704,4.0
1994,11039.8904,4.0
1995,11039.9104,4.0
1996,11039.9304,4.0
1997,11039.9504,5.0
1998,11039.9704,5.0
1999,11039.9904,5.0
2000,11040.0104,5.0
2001,11040.0304,5.0
2002,11040.0504,5.0
2003,11040.0704,5.0
2004,11040.0904,5.0
2005,11040.1104,5.0
2006,11040.1304,5.0
2007,11040.1504,5.0
2008,11040.1704,5.0
2009,11040.1904,5.0
2010,11040.2104,5.0
2011,11040.2304,5.0
2012,11040.2504,5.0
2013,11040.2704,5.0
2014,11040.2904,4.0
2015,11040.3104,4.0
2016,11040.3304,4.0
2017,11040.3504,4.0
2018,11040.3704,4.0
2019,11040.3904,4.0
2020,11040.4104,4.0
2021,11040.4304,4.0
2022,11040.4504,4.0
2023,11040.4704,4.0
2024,11040.4904,4.0
2025,11040.5104,4.0
2026,11040.5304,4.0
2027,11040.5504,4.0
2028,11040.5704,4.0
2029,11040.5904,4.0
2030,11040.6104,4.0
2031,11040.6304,4.0
2032,11040.6504,4.0
2033,11040.6704,5.0
2034,11040.6904,5.0
2035,11040.7104,5.0
2036,11040.7304,5.0
2037,11040.7504,5.0
2038,11040.7704,5.0
2039,11040.7904,5.0
2040,11040.8104,5.0
2041,11040.8304,5.0
2042,11040.8504,4.0
2043,11040.8704,4.0
2044,11040.8904,3.0
2045,11040.9104,3.0
2046,11040.9304,3.0
2047,11040.9504,3.0
2048,11040.9704,3.0
2049,11040.9904,3.0
2050,11041.0104,3.0
2051,11041.0304,3.0
2052,11041.0504,3.0
2053,11041.0704,3.0
2054,11041.0904,3.0
2055,11041.1104,3.0
2056,11041.1304,3.0
2057,11041.1504,3.0
2058,11041.1704,3.0
2059,11041.1904,3.0
2060,11041.2104,3.0
2061,11041.2304,3.0
2062,11041.2504,3.0
2063,11041.2704,3.0
2064,11041.2904,3.0
2065,11041.3104,3.0
2066,11041.3304,3.0
2067,11041.3504,3.0
2068,11041.3704,3.0
2069,11041.3904,3.0
2070,11041.4104,3.0
2071,11041.4304,4.0
2072,11041.4504,3.0
2073,11041.4704,3.0
2074,11041.4904,3.0
2075,11041.5104,3.0
2076,11041.5304,3.0
2077,11041.5504,3.0
2078,11041.5704,3.0
2079,11041.5904,4.0
2080,11041.6104,4.0
2081,11041.6304,4.0
2082,11041.6504,4.0
2083,11041.6704,4.0
2084,11041.6904,4.0
2085,11041.7104,4.0
2086,11041.7304,4.0
2087,11041.7504,4.0
2088,11041.7704,4.0
2089,11041.7904,4.0
2090,11041.8104,4.0
2091,11041.8304,4.0
2092,11041.8504,4.0
2093,11041.8704,4.0
2094,11041.8904,4.0
2095,11041.9104,4.0
2096,11041.9304,4.0
2097,11041.9504,3.0
2098,11041.9704,3.0
2099,11041.9904,3.0
2100,11042.0104,3.0
2101,11042.0304,3.0
2102,11042.0504,3.0
2103,11042.0704,3.0
2104,11042.0904,3.0
2105,11042.1104,3.0
2106,11042.1304,3.0
2107,11042.1504,3.0
2108,11042.1704,3.0
2109,11042.1904,3.0
2110,11042.2104,3.0
2111,11042.2304,3.0
2112,11042.2504,3.0
2113,11042.2704,3.0
2114,11042.2904,3.0
2115,11042.3104,4.0
2116,11042.3304,4.0
2117,11042.3504,4.0
2118,11042.3704,4.0
2119,11042.3904,4.0
2120,11042.4104,4.0
2121,11042.4304,4.0
2122,11042.4504,4.0
2123,11042.4704,4.0
2124,11042.4904,4.0
2125,11042.5104,4.0
2126,11042.5304,4.0
2127,11042.5504,4.0
2128,11042.5704,4.0
2129,11042.5904,4.0
2130,11042.6104,4.0
2131,11042.6304,4.0
2132,11042.6504,4.0
2133,11042.6704,3.0
2134,11042.6904,3.0
2135,11042.7104,3.0
2136,11042.7304,3.0
2137,11042.7504,3.0
2138,11042.7704,3.0
2139,11042.7904,3.0
2140,11042.8104,3.0
2141,11042.8304,3.0
2142,11042.8504,3.0
2143,11042.8704,3.0
2144,11042.8904,3.0
2145,11042.9104,3.0
2146,11042.9304,3.0
2147,11042.9504,3.0
2148,11042.9704,3.0
2149,11042.9904,3.0
2150,11043.0104,3.0
2151,11043.0304,3.0
2152,11043.0504,3.0
2153,11043.0704,3.0
2154,11043.0904,3.0
2155,11043.1104,3.0
2156,11043.1304,3.0
2157,11043.1504,3.0
2158,11043.1704,3.0
2159,11043.1904,3.0
2160,11043.2104,3.0
2161,11043.2304,3.0
2162,11043.2504,3.0
2163,11043.2704,3.0
2164,11043.2904,3.0
2165,11043.3104,3.0
2166,11043.3304,3.0
2167,11043.3504,3.0
2168,11043.3704,3.0
2169,11043.3904,3.0
2170,11043.4104,3.0
2171,11043.4304,2.0
2172,11043.4504,2.0
2173,11043.4704,2.0
2174,11043.4904,2.0
2175,11043.5104,2.0
2176,11043.5304,2.0
2177,11043.5504,2.0
2178,11043.5704,2.0
2179,11043.5904,1.0
2180,11043.6104,1.0
2181,11043.6304,1.0
2182,11043.6504,1.0
2183,11043.6704,1.0
2184,11043.6904,2.0
2185,11043.7104,2.0
2186,11043.7304,2.0
2187,11043.7504,2.0
2188,11043.7704,2.0
2189,11043.7904,2.0
2190,11043.8104,2.0
2191,11043.8304,2.0
2192,11043.8504,2.0
2193,11043.8704,3.0
2194,11043.8904,3.0
2195,11043.9104,3.0
2196,11043.9304,3.0
2197,11043.9504,3.0
2198,11043.9704,4.0
2199,11043.9904,4.0
2200,11044.0104,4.0
2201,11044.0304,4.0
2202,11044.0504,4.0
2203,11044.0704,4.0
2204,11044.0904,4.0
2205,11044.1104,4.0
2206,11044.1304,4.0
2207,11044.1504,4.0
2208,11044.1704,4.0
2209,11044.1904,4.0
2210,11044.2104,4.0
2211,11044.2304,4.0
2212,11044.2504,5.0
2213,11044.2704,5.0
2214,11044.2904,6.0
2215,11044.3104,5.0
2216,11044.3304,5.0
2217,11044.3504,5.0
2218,11044.3704,5.0
2219,11044.3904,5.0
2220,11044.4104,5.0
2221,11044.4304,5.0
2222,11044.4504,5.0
2223,11044.4704,5.0
2224,11044.4904,5.0
2225,11044.5104,5.0
2226,11044.5304,5.0
2227,11044.5504,5.0
2228,11044.5704,5.0
