spike_time,spike,lvp,lvp_phase,resp,resp_phase,plus_minus_id,prom,width,spike_x_level
12026.705449999998,534109,140.79559326171875,2,3.3811283111572266,2,-1,4.429527534624027,17.0,-1.9340362320869207
12030.079399999999,601588,17.822227478027344,4,2.205084800720215,1,-1,2.823748004684779,19.0,-1.875843000568759
12030.164299999999,603286,113.4626235961914,2,3.8466455936431885,1,-1,2.8551170125402825,18.0,-2.117486029673563
12033.965449999998,679309,136.01524353027344,2,21.854812622070312,2,-1,4.642930851064749,27.0,-4.4879232560667734
12038.127299999998,762546,16.922786712646484,4,-0.5145161151885986,1,-1,7.094012211082565,32.0,-2.966257173594035
12038.856299999998,777126,17.322538375854492,4,5.316699981689453,1,-1,5.639506404117679,26.0,-3.9481324769599295
12038.939649999998,778793,112.89631652832031,2,6.443741798400879,1,-1,2.680814454966704,18.0,-1.766543347213066
12040.193699999998,803874,6.29607629776001,4,18.130674362182617,2,-1,7.214911510730515,17.0,-5.867946098263429
12041.769949999998,835399,13.008560180664062,4,4.704177379608154,1,-1,2.265584754738123,19.0,-1.9713444043031878
12046.417449999999,928349,141.51181030273438,2,17.934667587280273,2,-1,7.835288681237051,34.0,-7.118097812121383
12047.685199999998,953704,110.24796295166016,2,-0.3430097699165344,1,-1,2.003260822570565,29.0,-2.047206884765303
12050.587049999998,1011741,113.01290893554688,2,-1.7640624046325684,1,-1,2.8601271242233524,28.0,-2.2649504562019755
12051.237899999998,1024758,22.752487182617188,1,-1.323046088218689,1,-1,4.348490230211443,22.0,-2.5551815189989635
12052.645699999997,1052914,8.694581985473633,4,23.54537582397461,2,-1,3.21995468975766,23.0,-3.3624390797664967
12053.403049999999,1068061,10.893211364746094,4,4.21415901184082,3,-1,5.843398680734687,14.0,-2.386225838463188
12055.682949999999,1113659,110.58109283447266,2,4.85118293762207,1,-1,2.789142360314457,23.0,-1.9130719341729778
12056.423999999999,1128480,114.86175537109375,2,-1.3475470542907715,1,-1,2.561805811451567,25.0,-1.9024588321906102
12058.870199999998,1177404,123.9394302368164,3,21.217788696289062,2,-1,5.805479523341029,17.0,-4.675055746179307
12059.892299999998,1197846,5.096823692321777,4,1.1760464906692505,1,-1,2.7078882101187514,25.0,-2.934711135404994
12061.538249999998,1230765,116.09432220458984,2,2.5480973720550537,1,-1,3.675294342965112,20.0,-2.287895762493134
12063.708749999998,1274175,113.92900085449219,2,-0.5390170216560364,1,-1,3.9599074773465732,16.0,-1.7577002789939378
12065.890199999998,1317804,111.98021697998047,2,7.178769111633301,3,-1,5.391901634155832,29.0,-3.067408385642796
12073.058699999998,1461174,17.02272605895996,4,4.802180767059326,1,-1,2.5259569266879813,21.0,-2.2528624493807046
12077.555649999998,1551113,122.24049377441406,2,23.741382598876953,2,-1,8.867212679168853,19.0,-8.324301946170396
12080.072999999999,1601460,5.113480091094971,4,4.116155624389648,1,-1,1.8354336469711023,19.0,-1.8506077159145344
12080.856599999997,1617132,5.46326208114624,4,3.3321263790130615,1,-1,2.5950725773973566,16.0,-1.9829973576626028
12081.773549999998,1635471,17.30588150024414,4,3.1851210594177246,1,-1,2.444899357817018,16.0,-2.087621340929572
12083.783949999997,1675679,6.612545967102051,4,16.48911476135254,2,-1,4.605019460879096,23.0,-4.720911602553106
12084.419149999998,1688383,8.794519424438477,4,4.140656471252441,3,-1,4.934691583811807,33.0,-3.121184169140614
12084.691249999998,1693825,17.622350692749023,4,6.958261013031006,3,-1,3.4683811486414045,18.0,-3.3658073633282273
12090.007049999998,1800141,135.14910888671875,2,17.934667587280273,2,-1,3.222661003859128,27.0,-2.348803494621077
12090.377099999998,1807542,6.062888145446777,4,12.98548412322998,3,-1,5.675096975342507,19.0,-3.257891099505232
12094.163749999998,1883275,19.854293823242188,4,5.73321533203125,1,-1,2.990143067427468,15.0,-1.8423803680596187
12095.185749999999,1903715,141.67837524414062,2,5.267698287963867,2,-1,4.117362319505576,19.0,-2.297107762938089
12097.130049999998,1942601,72.10506439208984,1,6.933760166168213,3,-1,2.945055962547594,22.0,-2.654965826394215
12098.547749999998,1970955,19.504512786865234,4,4.557171821594238,1,-1,3.819787659242701,15.0,-2.2368355039787042
12099.269149999998,1985383,15.706878662109375,4,5.047190189361572,1,-1,2.0146496877948246,20.0,-1.816962567880531
12099.502499999999,1990050,134.8826141357422,2,5.512707233428955,1,-1,3.016475817267196,19.0,-1.87870452647542
12102.460499999997,2049210,141.02877807617188,2,17.812162399291992,2,-1,6.546610565183667,32.0,-5.83646411073429
12103.485499999999,2069710,5.446605682373047,4,8.452816009521484,3,-1,1.7685668072698855,18.0,-2.1785276488643697
12105.928449999998,2118569,111.83031463623047,2,-1.6415579319000244,1,-1,2.3917627436562476,32.0,-1.9649752933017157
12108.688849999999,2173777,6.729139804840088,4,22.467336654663086,2,-1,8.756695619306395,25.0,-7.669300254911596
12110.043899999999,2200878,5.396636962890625,4,0.7105292677879333,1,-1,4.7980967886152825,16.0,-3.3336436206879165
12113.979649999997,2279593,114.9616928100586,2,3.0626165866851807,2,-1,4.969164625814218,9.0,-2.482301038999568
12115.369299999998,2307386,31.297163009643555,1,11.123414993286133,3,-1,4.2432684810297125,19.0,-2.8059837934643683
12115.928649999998,2318573,5.46326208114624,4,3.2096219062805176,3,-1,4.553200062143669,15.0,-2.706235378289951
12116.080999999998,2321620,16.57300567626953,4,0.2940138578414917,1,-1,2.6513021595530217,30.0,-1.9716391442041914
12116.586399999998,2331728,5.28004264831543,4,4.287662029266357,1,-1,2.3948820089332727,17.0,-1.8906136735757402
